KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC
6669809,0.7337378,0.0000007,54953.99857,0.029897,0.65,72.0615,17.0851,10.763,7239,TRUE
10383620,0.7345628,0.0000007,54954.12647,0.024989,0.64,76.7166,20.9648,12.83,7470,FALSE
4451148,0.7359835,0.0000007,54954.38564,0.04519,0.82,70.6673,13.6249,11.174,6579,TRUE
4762887,0.7365737,0.0000007,54964.77099,0.039365,0.95,73.8956,7.9231,14.366,6556,FALSE
10119517,0.737494,0.0000007,54954.00088,0.04074,0.95,76.397,20.4091,9.912,6225,TRUE
5770860,0.7375618,0.0000007,54965.27015,0.045096,0.88,71.0687,16.482,13.857,6391,FALSE
10711646,0.7376522,0.0000007,54964.68621,0.00932,0.51,77.6001,20.1072,15.787,4339,FALSE
2449084,0.7397571,0.0000123,55000.31987,0.042648,0.7,70.8503,9.156,15.018,6177,FALSE
8590527,0.73977,0.0000007,54953.87065,0.012817,0.53,79.968,7.0303,11.634,6216,TRUE
3848972,0.7410574,0.0000007,55001.99857,0.008762,0.46,71.3794,10.8457,14.489,5286,FALSE
4554004,0.7425074,0.0000343,55000.15287,0.024205,0.62,71.4659,12.2482,15.09,6210,FALSE
7119757,0.7429222,0.0000007,54965.30313,0.020948,0.64,75.1511,11.555,15.608,5072,FALSE
2719436,0.7434798,0.0000078,54999.71536,0.032144,0.68,71.0494,9.1355,14.015,7041,TRUE
8539720,0.7444991,0.0000007,54953.98357,0.044129,0.85,74.0182,19.2692,12.925,6351,FALSE
10724533,0.7450918,0.0000007,54954.39154,0.041883,0.76,79.279,15.9123,9.038,-1,FALSE
11408810,0.7492874,0.0000007,54953.86854,0.047069,0.8,81.9957,13.0777,12.607,7555,FALSE
10905804,0.7510975,0.0000007,54964.88717,0.036829,0.68,78.1217,19.407,14.417,8000,FALSE
7220320,0.7521576,0.0000021,55000.14219,0.015688,0.56,76.9022,8.5512,14.082,5533,FALSE
7707742,0.7583544,0.0000015,54999.75085,0.025516,0.61,78.1225,7.735,16.975,6918,FALSE
5529643,0.7597663,0.0000007,54964.79033,0.031945,0.62,72.7559,11.9801,15.932,5902,FALSE
7941635,0.7627242,0.0000007,54965.41338,0.013367,0.52,73.5379,17.8946,14.5,5131,FALSE
8429634,0.7630004,-1,55000.16356,0.041615,0.85,76.5014,13.0086,14.067,7433,FALSE
6549491,0.7646535,0.0000007,54964.73373,0.049261,0.79,76.8348,7.1083,14.915,5597,FALSE
4455763,0.766298,0.0000007,55003.00075,0.012863,0.52,71.2234,12.4849,15.581,6059,FALSE
6283224,0.7664732,0.0000008,55003.35746,0.015077,0.57,73.8659,11.9349,15.572,5100,FALSE
8479107,0.7675766,0.0000007,54964.81799,0.012651,0.53,74.4865,17.811,14.952,5046,FALSE
6432059,0.7697398,0.0000007,54964.7543,0.012775,0.54,72.991,14.1317,14.84,5412,FALSE
3218683,0.7716695,0.0000007,54965.11833,0.028861,0.69,69.2239,13.8861,15.998,5119,FALSE
7733540,0.7725821,0.0000007,54964.61402,0.074988,0.78,73.1397,18.1825,15.214,3918,FALSE
7023917,0.772842,0.0000007,54953.88878,0.030232,0.71,73.8461,13.9512,10.115,-1,FALSE
9637239,0.7730257,0.0000007,54954.06293,0.04441,0.91,76.7011,17.4161,13.046,7237,FALSE
7457163,0.7746042,0.0000007,54954.11648,0.046914,0.88,76.522,9.8773,12.442,6155,FALSE
10789421,0.7768524,0.0000007,54953.91945,0.047249,0.85,79.1529,16.2824,11.849,-1,FALSE
6443392,0.7769761,0.0000007,54953.61936,0.013063,0.53,74.333,11.4932,12.723,-1,TRUE
8190491,0.7778768,0.0000007,54965.19602,0.044932,0.95,78.7775,7.9556,14.25,5972,FALSE
8265951,0.7799575,0.0000007,54954.24415,0.044037,0.81,79.7259,6.6295,12.734,7044,FALSE
8620561,0.7820467,0.0000016,55002.20503,0.011361,0.53,76.3958,13.8428,16.784,4596,FALSE
8953296,0.7842945,0.0000007,54965.22646,0.025532,0.6,77.3872,12.9887,13.901,6346,FALSE
9935245,0.7848598,0.0000016,55000.29579,0.028392,0.63,76.5152,19.1981,16.256,5400,FALSE
7690843,0.7862605,0.0000007,54954.15835,0.030087,0.64,76.566,10.5159,11.083,4827,FALSE
10934755,0.7864843,0.0000007,54964.84245,0.041549,0.68,82.0621,10.8975,14.397,7645,FALSE
8579707,0.7885922,0.0000007,54953.85171,0.042675,0.95,78.9808,8.8013,11.544,6244,TRUE
12785282,0.7887499,0.0000007,54953.95635,0.024042,0.64,83.3919,16.6743,13.518,6924,FALSE
11179657,0.7889122,0.0000008,55001.96759,0.036282,0.99,79.0899,18.3866,17.065,-1,TRUE
6187893,0.7891676,0.0000008,54954.08725,0.021655,0.6,71.9677,15.7555,11.702,5103,FALSE
10186945,0.793671,0.0000007,54964.78415,0.015764,0.49,76.5132,20.474,14.549,4894,FALSE
5439790,0.7960862,0.0000007,54954.5029,0.045099,0.81,72.2421,12.9094,13.248,6566,FALSE
3556229,0.7967202,0.0000028,55000.33747,0.026273,0.61,72.2094,8.3917,17.656,-1,FALSE
9784230,0.7981975,0.0000023,55000.48756,0.071806,0.55,80.2734,10.4868,17.579,-1,FALSE
8166095,0.799127,0.0000144,55000.0889,0.049873,0.78,76.3435,12.507,16.317,7362,FALSE
5647008,0.7998617,0.0000008,54965.00885,0.012075,0.56,75.7746,6.6916,14.335,5444,FALSE
6805779,0.8019212,0.0000008,55000.93268,0.044487,0.95,77.0669,7.2722,13.084,6200,FALSE
6279974,0.8052593,0.0000008,54965.09688,0.010065,0.43,73.4538,12.6247,13.742,6022,FALSE
3633901,0.807387,0.0000385,54999.65508,0.049277,0.84,70.1086,12.9724,14.944,7184,FALSE
5991936,0.8074357,0.0000008,55007.92626,0.034112,0.98,76.5016,6.2241,13.424,8630,FALSE
7091476,0.8077356,0.0000008,54954.38466,0.050083,0.95,71.8862,19.0621,13.164,6658,FALSE
8685306,0.8080821,0.0000008,54954.09207,0.048212,0.85,76.5192,13.8359,11.795,6971,FALSE
7107567,0.8125981,0.0000141,55000.30046,0.011157,0.5,73.959,14.1798,14.235,6897,FALSE
10024144,0.8155959,0.000001,55001.93382,0.03879,0.74,80.4605,10.9045,15.566,6073,FALSE
10743600,0.817023,0.0000017,55001.78747,0.020112,0.58,81.3707,11.5343,17.206,-1,FALSE
8386048,0.8174223,0.0000024,55000.20769,0.043326,0.71,78.6849,8.6262,16.646,5863,FALSE
11255667,0.8189143,0.0000008,54954.26924,0.045358,0.88,82.2853,11.7206,10.941,6355,FALSE
6029214,0.8190664,0.0000008,54954.33414,0.020332,0.6,72.2879,14.6201,12.927,-1,FALSE
9790965,0.8220677,0.0000008,54953.73395,0.017349,0.59,80.9177,9.3292,13.388,6309,FALSE
8848104,0.8248518,0.0000008,54964.62593,0.012751,0.5,80.3568,7.3114,12.372,5447,FALSE
7950962,0.8269566,0.0000008,54953.8192,0.051406,0.92,74.8881,14.6462,10.678,6800,TRUE
10454725,0.8317678,0.0000017,54964.74831,0.039056,0.64,77.5836,18.6584,14.241,6911,FALSE
5198934,0.8347392,0.0000008,54965.09027,0.044968,0.94,74.0085,8.7221,14.246,6905,FALSE
7766185,0.8354573,0.0000008,54954.5547,0.041523,0.73,77.1186,9.5795,12.114,5977,FALSE
8211824,0.8411262,0.0000008,55000.4806,0.012559,0.59,73.4904,19.2776,16.055,4860,TRUE
3339563,0.8412315,0.0000008,54965.37686,0.120256,0.72,70.7575,10.828,14.176,5367,FALSE
6464285,0.8436513,0.0000008,54964.94681,0.017176,0.55,76.3382,7.7572,13.826,5061,FALSE
6028860,0.8440331,0.0000008,55003.14757,0.009008,0.47,72.2213,14.719,14.403,5401,FALSE
6311681,0.8447864,0.0000008,54967.21465,0.022645,0.59,76.5208,6.965,15.363,5500,FALSE
10129482,0.8462906,0.0000008,54965.19241,0.011756,0.48,77.7669,17.0033,15.994,4558,FALSE
6293266,0.8466899,0.0000008,54954.08191,0.046725,0.89,74.9586,9.8489,12.145,8305,FALSE
3104113,0.846786,0.0000008,54965.28492,0.050595,0.85,69.6895,12.6802,13.447,5910,FALSE
6365321,0.8484849,0.0000008,54964.88752,0.01022,0.44,74.283,11.2661,15.323,5648,TRUE
8822555,0.8528415,0.0000312,55000.23607,0.054081,0.8,77.651,12.0511,14.408,6375,FALSE
2835289,0.8577619,0.0000008,55000.44296,0.052267,0.92,69.0466,13.4152,13.009,6228,TRUE
10257903,0.8585697,0.0000008,54965.02841,0.017954,0.59,77.2633,18.8218,15.482,5761,FALSE
5606644,0.8619311,0.0000154,54999.67248,0.018368,0.63,71.8607,14.1476,14.833,7541,FALSE
7366145,0.8643608,0.0000008,54964.90296,0.049016,0.9,75.5718,11.4039,13.784,6428,FALSE
12109845,0.8659588,0.0000027,55000.55822,0.01293,0.52,82.2324,15.8907,16.44,4371,FALSE
8904448,0.8659827,0.0000008,54965.05525,0.052993,0.74,79.2723,9.2295,13.879,7820,FALSE
5560831,0.867721,0.0000019,54999.87137,0.026329,0.6,75.652,6.6486,16.09,-1,FALSE
4929299,0.8687195,0.0000011,54965.08391,0.011478,0.51,73.1476,9.7548,14.774,5531,FALSE
2577756,0.8703335,0.0000009,54964.66282,0.033717,0.63,70.5983,9.7687,15.514,5630,FALSE
9480977,0.8710309,0.0000008,54954.42789,0.046187,0.94,79.9391,9.8792,12.299,7289,FALSE
9346655,0.8716212,0.0000009,54965.122,0.010639,0.47,78.4915,12.2675,14.299,4183,FALSE
9394601,0.8768264,0.0000009,54955.41546,0.024709,0.59,76.7005,16.357,12.29,6118,FALSE
8314879,0.8777596,0.000008,54999.84598,0.027821,0.62,78.1747,9.4315,15.615,8904,FALSE
9840412,0.8784558,0.0000009,54954.55681,0.052432,0.79,79.8144,11.3728,12.843,6507,FALSE
8523194,0.8785327,0.0000009,54954.22374,0.049353,0.94,79.6368,7.4392,11.952,7314,FALSE
8696327,0.8792289,0.0000325,55000.0206,0.052947,0.75,77.8353,11.1755,14.588,6720,FALSE
11338865,0.8803849,0.0000009,54954.09201,0.047888,0.87,79.2864,18.651,13.275,8658,FALSE
8800998,0.8828148,0.0000009,54965.51405,0.278764,0.86,74.79,18.563,13.721,8616,FALSE
5474733,0.8837752,0.0000009,55066.46037,0.015552,0.54,75.5244,6.662,14.063,5700,FALSE
7777443,0.8851249,0.0000009,54954.25727,0.034449,0.63,78.1399,7.7834,11.914,8224,TRUE
7630690,0.8865633,0.0000009,54954.58117,0.064981,0.97,77.6418,8.2803,11.243,8996,FALSE
11295347,0.8884399,0.0000009,54954.53801,0.05004,0.97,80.71,15.1929,11.729,7620,FALSE
3114667,0.8885831,0.0000027,54999.75322,0.014018,0.52,70.6997,10.5802,17.375,-1,FALSE
5386810,0.8888907,0.0000009,54954.08667,0.056183,0.96,75.2471,6.9176,12.68,7395,FALSE
2851100,0.8901084,0.0000009,54965.36497,0.046455,0.46,70.5117,10.3362,15.723,4600,FALSE
10815379,0.8905202,0.0000009,55002.31681,0.228004,0.79,81.981,10.5601,11.245,6069,TRUE
7296094,0.8907493,0.0000027,55000.50966,0.068593,0.48,76.5119,9.4446,18.59,-1,FALSE
3458919,0.892061,0.0000009,54964.81531,0.014423,0.54,72.4989,7.8463,13.815,5063,FALSE
7501230,0.8927503,0.0000009,54954.44727,0.046777,0.75,72.3777,19.1982,12.447,6977,FALSE
9392682,0.8929178,0.0000009,54954.62471,0.050708,0.8,76.3693,17.0504,11.498,7195,FALSE
3659940,0.8962698,0.0000009,54965.5646,0.01262,0.55,72.6056,8.0244,15.261,5344,FALSE
8240861,0.8984997,0.0000336,55000.00066,0.023287,0.62,77.2037,10.8868,15.282,6088,FALSE
4739791,0.8989211,0.0000163,54999.89019,0.022807,0.59,71.6651,12.1487,14.703,7538,FALSE
7811211,0.9024056,0.0000009,54964.82384,0.012902,0.49,74.4712,15.1335,14.596,5549,FALSE
7812455,0.9035823,0.0000009,54964.87763,0.011664,0.5,74.6213,14.722,14.811,6253,FALSE
7258889,0.9039046,0.0000009,54965.00377,0.023212,0.59,72.4135,18.1093,13.673,6203,FALSE
8687088,0.9050307,0.0000009,54965.2157,0.032704,0.51,76.7971,13.4482,11.075,-1,FALSE
5952403,0.9056778,0.0000009,54965.19789,0.014736,0.53,72.8685,13.0527,6.966,-1,TRUE
2162283,0.9063779,0.0000009,54954.34155,0.04968,1,70.362,9.6241,9.551,6683,TRUE
10735519,0.9070641,0.0000009,54954.05296,0.019816,0.56,80.49,13.2164,11.78,4881,FALSE
6045264,0.9093104,0.0000009,54965.63416,0.022264,0.61,74.0718,10.7767,13.437,6074,FALSE
7584739,0.9115578,0.0000009,54954.4315,0.045666,0.72,72.7508,18.606,13.38,6772,FALSE
9020426,0.9133929,0.0000009,54965.4458,0.019065,0.59,77.2614,13.4443,14.55,5732,FALSE
6516874,0.9163269,0.0000012,55001.92012,0.019143,0.61,73.7871,12.8019,15.896,5787,FALSE
9083523,0.9184208,0.0000009,54954.48491,0.043032,0.65,76.9386,14.4907,12.709,-1,FALSE
3954798,0.91848,0.0000009,54953.84171,0.024509,0.58,71.619,10.4594,13.608,6140,TRUE
4949214,0.9220304,-1,54965.07739,-1,0.6,74.8109,6.659,14.351,6281,FALSE
10979669,0.925768,0.0000009,54954.50084,0.057198,0.83,80.9033,13.2572,12.333,6697,FALSE
7977261,0.9258122,0.0000009,54954.34104,0.054685,0.91,77.8743,8.9317,13.146,6146,FALSE
8087799,0.9262976,0.0000035,54999.91975,0.08409,0.73,74.974,14.9507,14.169,7869,FALSE
12400729,0.9317259,0.0000009,54965.48085,0.012226,0.52,81.8524,18.1285,15.227,4949,FALSE
6370665,0.9323156,0.0000009,54965.40529,0.055209,0.96,74.8726,10.1723,13.999,7386,FALSE
5636642,0.9335,0.0000029,54999.62818,0.010246,0.48,74.9782,8.1526,16.428,5528,FALSE
10407221,0.9337397,0.000001,55011.20004,0.046015,0.61,79.8209,13.4329,15.647,4427,FALSE
10363300,0.9349261,0.0000009,54965.17772,0.019389,0.56,81.949,9.3496,14.681,5700,FALSE
10599397,0.9374067,0.000001,54964.91082,0.01471,0.51,79.7263,14.2883,14.546,5278,FALSE
5621294,0.9389049,0.0000009,54954.51052,0.029466,0.6,73.5056,10.9002,13.613,8425,FALSE
3662635,0.9393755,0.000001,54965.01276,0.020073,0.57,72.7752,7.6143,14.904,5589,TRUE
8937663,0.9415895,0.0000011,55000.36726,0.051209,0.87,-1,-1,-1,-1,FALSE
6778050,0.945828,0.000001,54965.56498,0.016548,0.55,74.7145,11.6534,14.514,5091,FALSE
3124420,0.9489508,0.0000029,55000.57151,0.025091,0.6,71.502,9.0025,18.241,-1,FALSE
8608310,0.9503824,0.000001,54964.95519,0.028327,0.65,74.6656,17.9203,14.271,6257,FALSE
4358206,0.9511619,0.000001,54964.92094,0.017646,0.57,71.2792,12.0101,14.038,-1,FALSE
10794405,0.9523775,0.000001,54965.33564,0.026215,0.63,79.8,15.0176,14.713,5479,FALSE
10858720,0.9523776,0.000001,54954.85893,0.026309,0.63,79.8058,15.0145,10.971,-1,TRUE
7881722,0.9532893,0.0000024,54954.11837,-1,-1,74.8382,14.7327,13.585,7762,FALSE
9596187,0.9533167,0.000001,54964.68754,0.013104,0.48,79.2765,11.5276,14.538,5929,FALSE
5269407,0.9588711,0.000001,54965.64512,0.016857,0.53,72.3876,12.1619,14.164,5307,FALSE
4729553,0.9612926,0.000001,54954.46279,0.027219,0.61,70.3974,14.948,12.221,6091,FALSE
7681230,0.962591,0.0000011,54965.41953,0.009636,0.45,75.507,12.5662,14.843,6029,FALSE
5471619,0.9628354,0.000001,54965.19825,0.030364,0.6,75.2712,7.1227,12.37,7844,FALSE
9788457,0.9633378,0.000001,54965.18686,0.032084,0.6,80.6216,9.727,13.005,7939,FALSE
4350454,0.9656582,0.000001,54964.9427,0.0635,0.8,70.4825,13.8718,13.624,5907,FALSE
2854948,0.9743044,0.0000013,55002.41021,0.01387,0.5,70.8764,9.7997,15.783,5466,FALSE
10991989,0.974478,0.000001,54954.64791,0.017607,0.54,82.4035,10.4612,10.282,5021,TRUE
3957477,0.9790522,0.000001,54954.93444,0.020646,0.58,71.8934,9.9933,12.477,5395,FALSE
9220600,0.9791626,0.000001,54954.44738,0.021715,0.64,78.0293,12.6315,12.264,7055,FALSE
9574614,0.9820854,0.000001,54965.68507,0.010595,0.4,76.4015,17.8731,15.933,5276,FALSE
9365025,0.9843043,0.000001,54954.46257,0.055605,0.94,80.4627,8.7037,11.902,8012,FALSE
6187341,0.984599,0.0000014,54964.88641,0.011957,0.42,71.9332,15.955,15.986,4798,FALSE
11358392,0.9849768,0.000001,54954.56494,0.011536,0.44,82.1615,12.5027,13.548,6195,FALSE
5642620,0.986791,0.0000013,54965.06513,0.056461,0.42,75.3791,7.2826,15.398,4442,FALSE
4999357,0.9901294,0.000001,54953.89096,0.058407,0.84,71.4114,13.4337,12.012,6662,FALSE
3122985,0.9934885,0.000001,54965.60002,0.013701,0.47,71.3233,9.1997,14.701,5592,FALSE
3113266,0.9958613,0.000001,54964.84753,0.008549,0.39,70.5752,10.8331,15.577,5077,FALSE
6262882,0.9965008,0.0000011,54965.1115,0.063509,0.79,71.1953,17.7748,13.979,8317,FALSE
3965242,0.9967236,0.000001,54964.91176,0.01481,0.53,72.5851,8.6175,14.06,5183,FALSE
3834322,0.996858,0.000001,54964.57536,0.016343,0.43,69.6625,14.3711,15.397,4627,FALSE
8758161,0.9982176,0.000001,54953.83261,0.024275,0.58,77.6887,11.8107,12.457,6729,TRUE
12255382,0.9993228,0.000001,54964.62856,0.086552,0.54,82.2137,16.6883,10.437,5352,FALSE
11097678,0.9997156,0.000001,54954.85702,0.052921,0.9,82.3512,11.1199,13.22,6493,FALSE
8669092,1.0008312,0.000001,54954.28886,0.009359,0.5,74.1852,19.3966,12.733,6028,TRUE
5955731,1.0038296,0.000001,54954.55389,0.053372,0.99,73.1655,12.34,12.993,-1,FALSE
12356746,1.0049085,0.000001,54954.3696,0.015158,0.53,82.7449,15.8607,13.532,5882,FALSE
10014536,1.009397,0.0000011,55009.90909,0.233169,0.98,79.3135,13.0373,10.95,-1,FALSE
10063044,1.0096716,0.0000011,54965.59559,0.026895,0.59,77.5281,17.315,13.918,7420,FALSE
8565912,1.0121736,0.0000399,55000.33427,0.028015,0.59,77.5974,11.3765,14.712,6771,FALSE
8294484,1.0127395,0.0000537,54999.83932,0.025256,0.58,75.8409,13.8528,14.713,6253,FALSE
10189523,1.0139159,0.0000011,54965.41856,0.011138,0.48,76.8704,19.4614,15.856,5002,FALSE
3431321,1.0150487,0.0000011,54954.41782,0.065919,0.79,69.7965,12.9565,11.197,9589,FALSE
12599700,1.0177858,0.0000011,54965.25916,0.008262,0.45,82.5904,17.4186,15.784,3887,FALSE
8913061,1.0199706,0.0000011,54954.10807,0.059151,0.76,80.1598,7.7728,12.551,5414,FALSE
9832545,1.0207493,0.0000404,55000.09398,0.027591,0.59,78.8765,13.2835,15.178,7903,FALSE
8647309,1.0220371,0.0000023,55000.11294,0.137617,0.65,79.2832,8.4508,16.633,-1,FALSE
12016304,1.024052,0.0000011,54965.6524,0.059125,0.92,82.6921,14.2724,13.718,6491,FALSE
9474485,1.0251632,0.0000011,54965.29227,0.015189,0.53,79.2444,11.1412,14.884,4469,FALSE
5534702,1.0254659,0.0000011,54965.63451,0.022518,0.59,73.3238,10.8412,13.821,6838,FALSE
4679687,1.0279026,0.0000014,55000.39176,0.011894,0.44,74.4032,6.7358,15.32,5225,FALSE
10676927,1.0311005,0.0000033,54999.93131,0.107935,0.56,81.2002,11.6229,17.022,5451,FALSE
6191574,1.0345298,0.0000011,54964.87859,0.010092,0.5,72.4539,14.607,14.353,4208,FALSE
10264202,1.0351478,0.0000011,54965.55018,0.014342,0.5,78.1154,16.7111,15.777,5207,FALSE
4649324,1.0356909,0.0000011,54965.22663,0.024928,0.63,71.6954,11.8245,14.753,6098,FALSE
11968513,1.0365914,0.0000014,55185.883,0.014931,0.49,82.8181,13.7399,14.441,5337,FALSE
6047498,1.037445,0.0000011,54964.60193,0.009412,0.42,74.3241,10.3231,15.348,5359,TRUE
5078879,1.0393706,0.0000011,55003.08102,0.008576,0.42,70.2912,16.2422,13.028,6160,FALSE
4551328,1.0441159,0.0000011,54965.08425,0.013408,0.5,71.1702,12.8199,15.636,5182,FALSE
9345838,1.0458736,0.0000011,54954.53206,0.065835,0.75,78.3631,12.4529,12.378,6761,FALSE
3848919,1.0472603,0.0000011,54964.76559,0.019884,0.57,71.3517,10.8452,13.901,5226,FALSE
5876360,1.0508445,0.0000034,54999.81708,0.012107,0.53,73.5688,11.2676,17.172,-1,FALSE
9419603,1.0524172,0.0000011,54964.96098,0.058864,0.77,79.8716,9.8965,15.311,5652,FALSE
11455795,1.0573353,0.0000011,54964.79164,0.012312,0.47,81.2681,14.5803,15.414,4477,FALSE
8552540,1.0619343,0.0000011,54954.10567,0.02183,0.57,75.8925,14.6971,10.292,5749,TRUE
4647652,1.064824,0.0000011,54953.94699,0.044474,0.68,71.6014,12.1797,11.811,6265,FALSE
3749508,1.0657337,0.0000011,54954.37722,0.016777,0.52,71.5973,10.0529,13.151,5961,FALSE
5475624,1.0698434,0.0000015,55279.97817,0.052437,0.66,75.5668,6.5458,15.549,6561,FALSE
10616829,1.0729341,0.0000012,54965.29306,0.027919,0.59,81.676,10.6617,13.96,6670,FALSE
9402652,1.073104,0.0000011,54954.28931,0.032276,0.65,77.8458,13.7107,11.823,6641,FALSE
9651155,1.0738337,0.0000436,55000.46613,0.02241,0.68,-1,-1,-1,-1,FALSE
11968490,1.0788901,0.0000012,54965.43725,0.015005,0.49,82.8575,13.7668,13.698,-1,FALSE
6844489,1.0797603,0.0000012,54965.37644,0.065771,0.84,72.5914,16.3175,14.136,6077,FALSE
3351945,1.0805381,0.0000012,54965.3297,0.019091,0.5,71.8936,8.6398,14.734,4744,FALSE
8608490,1.08281,0.0000012,54965.47364,0.016314,0.51,74.7222,17.8647,14.771,4897,TRUE
11391667,1.0837368,0.0000012,54954.13131,0.011009,0.45,79.4314,18.7088,12.923,5394,TRUE
8894630,1.0840008,0.0000012,54954.04945,0.060528,0.95,78.2842,11.0225,11.544,7117,FALSE
5802834,1.0924429,0.0000012,54954.47665,0.061046,0.88,74.7026,8.9164,12.211,6077,FALSE
12066630,1.0983743,0.0000012,54953.96783,0.053976,0.98,82.965,13.9888,11.007,6818,TRUE
9508954,1.1006461,0.0000089,55002.29276,0.085007,0.8,75.7086,19.4468,14.652,8512,FALSE
10268903,1.1039663,0.0000036,54999.91058,0.009749,0.39,78.7145,15.2708,17.362,-1,FALSE
10736223,1.1050943,0.0000012,54965.54506,0.024338,0.56,80.5852,13.0469,13.651,7797,TRUE
6695889,1.1065608,0.0000012,54965.37375,0.016331,0.5,74.9282,10.8594,15.415,5964,FALSE
6803335,1.1108525,0.0000012,54954.33491,0.060936,0.95,76.823,7.5736,12.118,-1,FALSE
9164694,1.1113636,0.0000012,54965.29349,0.067119,0.75,78.8517,10.7789,14.175,6213,FALSE
5377349,1.1167657,0.0000012,54965.74857,0.02836,0.62,74.4583,8.3445,14.946,5629,FALSE
4570326,1.1215525,0.0000012,54954.44273,0.059235,0.95,73.0081,9.0878,9.768,-1,TRUE
9343862,1.1232562,0.0000466,54999.85025,0.025098,0.56,78.1248,12.9504,15.01,7709,FALSE
9725155,1.1271457,0.0000012,54953.89897,0.057208,0.99,80.2227,10.1695,12.752,8123,FALSE
6025466,1.1278008,0.0000013,54953.7741,0.011505,0.45,71.7273,15.836,13.122,5815,FALSE
4945588,1.12908,0.0000012,54954.18628,0.060892,0.99,74.506,7.2051,11.15,5999,TRUE
2997455,1.12985,0.0000013,54964.78865,0.013905,0.45,71.3301,9.0157,13.8,4795,FALSE
6058875,1.1298682,0.0000016,55002.07258,0.015733,0.51,75.4295,8.3663,15.839,4586,FALSE
5623774,1.1336299,0.0000013,54964.77359,0.037425,0.53,73.7472,10.3909,13.784,4975,TRUE
5975712,1.1360932,0.0000012,54953.90719,0.054603,0.87,75.2134,8.5062,11.507,-1,FALSE
3832716,1.1418772,0.0000013,54954.23744,0.025584,0.57,69.4016,14.8178,13.418,5926,TRUE
4484356,1.1441593,0.0000013,54965.01692,0.014641,0.51,73.8608,7.4225,14.235,5080,FALSE
7449844,1.1522182,0.0000013,54965.12431,0.015779,0.46,75.8353,11.167,13.63,6834,TRUE
7740302,1.1535089,0.0000013,54953.65675,0.063563,0.92,74.1301,15.7248,11.999,-1,TRUE
7770471,1.1578046,0.0000039,55000.18257,0.026303,0.57,77.5676,8.859,14.62,6280,FALSE
6447430,1.160002,0.0000013,54954.14805,0.066584,0.92,74.7678,10.6213,11.405,8010,FALSE
8548416,1.1636482,0.0000013,54954.9347,0.066683,0.84,75.2853,16.0739,13.34,-1,FALSE
3849155,1.1683133,0.0000013,54965.04716,0.013029,0.41,71.3223,10.7688,13.831,5343,TRUE
9108579,1.1696282,0.0000013,54954.99795,0.069335,0.81,79.5791,9.3854,11.56,6386,FALSE
4169521,1.1725557,0.0000013,54953.7844,0.068982,0.93,72.8012,8.6769,13.418,8099,FALSE
9724080,1.1739178,0.0000013,54965.66613,0.063672,0.94,80.1695,10.391,13.904,7470,FALSE
4945035,1.174683,0.0000013,55002.42351,0.018235,0.5,74.5033,7.3134,14.009,5739,FALSE
10613718,1.1758779,0.0000013,54953.88623,0.009901,0.39,81.3634,11.1945,12.735,5080,TRUE
8444552,1.1780996,0.0000013,54964.58948,0.014623,0.5,78.2477,9.7025,13.643,5388,FALSE
8218274,1.1873525,0.0000013,54965.27773,0.029534,0.58,74.3665,17.0476,13.623,-1,FALSE
5371109,1.1918616,0.0000014,54965.78974,0.068416,0.89,73.9585,9.3886,13.972,7396,FALSE
8452840,1.2011596,0.0000014,54954.14806,0.062332,0.84,79.0046,8.3991,12.594,6473,FALSE
10417135,1.2033317,0.0000014,54965.31663,0.063906,0.94,80.9607,11.2482,13.249,8421,FALSE
3547111,1.2078359,0.0000249,55000.12652,0.064491,0.96,71.4434,9.9953,14.398,6401,FALSE
5623923,1.2087496,0.0000126,54999.52778,0.037279,0.61,73.7437,10.3516,16.517,8300,TRUE
7976783,1.2088516,0.0000014,54954.26073,0.070904,0.99,77.8217,8.9991,11.99,7937,FALSE
10191070,1.2137451,0.0000014,54964.74552,0.035461,0.59,77.0716,18.9066,15.825,4650,FALSE
5963222,1.2172663,0.0000014,54954.15538,0.024531,0.55,74.041,10.7049,13.371,6555,FALSE
9366988,1.21903,0.000003,55000.45608,0.016545,0.46,80.6159,8.3048,14.371,5661,FALSE
9592855,1.2193248,0.0000014,54953.97196,0.026456,0.6,78.8968,12.2863,12.216,7290,FALSE
