,cpcb1_flag,tb_simonian_flag,binary_berger_flag,subgiant_berger_flag,koi_flag,norot_flag
11076400.0,,-999.0,0.0,0.0,1.0,1.0
11080229.0,,-999.0,1.0,0.0,-999.0,0.0
11080405.0,,-999.0,0.0,0.0,0.0,1.0
11081113.0,,-999.0,1.0,0.0,-999.0,1.0
11081247.0,,-999.0,0.0,0.0,-999.0,0.0
11081351.0,,-999.0,-999.0,-999.0,-999.0,0.0
11081404.0,,-999.0,0.0,0.0,-999.0,0.0
11081423.0,,-999.0,0.0,0.0,-999.0,1.0
11082138.0,,-999.0,0.0,0.0,-999.0,1.0
11082474.0,,-999.0,-999.0,-999.0,-999.0,0.0
11082738.0,,-999.0,0.0,0.0,-999.0,0.0
11082795.0,,-999.0,0.0,1.0,1.0,0.0
11083719.0,,-999.0,0.0,0.0,-999.0,0.0
11084431.0,,-999.0,-999.0,-999.0,-999.0,0.0
11085528.0,,-999.0,0.0,1.0,-999.0,0.0
11086841.0,,-999.0,1.0,0.0,-999.0,0.0
11087416.0,,-999.0,1.0,0.0,-999.0,2.0
11087487.0,,-999.0,-999.0,-999.0,-999.0,1.0
11087815.0,,-999.0,-999.0,-999.0,-999.0,0.0
11090496.0,,-999.0,0.0,1.0,-999.0,0.0
11091049.0,,-999.0,0.0,0.0,-999.0,0.0
11091448.0,,-999.0,0.0,0.0,-999.0,1.0
11091607.0,,-999.0,0.0,0.0,-999.0,0.0
11092432.0,,-999.0,0.0,0.0,-999.0,1.0
11093009.0,,-999.0,0.0,0.0,-999.0,2.0
11097917.0,,-999.0,0.0,0.0,-999.0,0.0
11097928.0,,-999.0,0.0,0.0,-999.0,1.0
11098023.0,,-999.0,-999.0,-999.0,-999.0,2.0
11099818.0,,-999.0,0.0,0.0,-999.0,0.0
11099905.0,,-999.0,0.0,0.0,-999.0,0.0
11121505.0,,-999.0,0.0,0.0,-999.0,1.0
11121922.0,,-999.0,0.0,0.0,-999.0,1.0
11122061.0,,-999.0,0.0,0.0,-999.0,1.0
11122293.0,,-999.0,1.0,0.0,-999.0,1.0
11122352.0,,-999.0,0.0,0.0,-999.0,0.0
11124703.0,,-999.0,0.0,0.0,-1.0,0.0
11125105.0,,-999.0,0.0,0.0,-999.0,0.0
11126131.0,,-999.0,0.0,0.0,-999.0,1.0
11126488.0,,-999.0,0.0,0.0,-999.0,0.0
11127101.0,,-999.0,0.0,0.0,-999.0,0.0
11127129.0,,-999.0,-999.0,-999.0,-999.0,1.0
11127255.0,,-999.0,0.0,0.0,-999.0,0.0
11127629.0,,-999.0,0.0,0.0,-999.0,1.0
11127863.0,,-999.0,0.0,0.0,-999.0,2.0
11128093.0,,-999.0,1.0,0.0,-999.0,1.0
11128400.0,,-999.0,0.0,0.0,-999.0,1.0
11128513.0,,-999.0,0.0,0.0,-999.0,0.0
11128600.0,,-999.0,0.0,0.0,-999.0,0.0
11128651.0,,-999.0,0.0,0.0,-999.0,0.0
11129640.0,,-999.0,0.0,0.0,-999.0,0.0
11129698.0,,-999.0,0.0,0.0,-999.0,2.0
11129954.0,,-999.0,-999.0,-999.0,-999.0,1.0
11133558.0,,-999.0,-999.0,-999.0,-999.0,0.0
11135095.0,,-999.0,0.0,1.0,-999.0,0.0
11135407.0,,-999.0,-999.0,-999.0,-999.0,0.0
11135674.0,,-999.0,0.0,0.0,-999.0,1.0
11136130.0,,-999.0,0.0,0.0,-999.0,0.0
11136434.0,,-999.0,-999.0,-999.0,-999.0,0.0
11137668.0,,-999.0,1.0,0.0,-999.0,0.0
11138117.0,,-999.0,0.0,1.0,-999.0,2.0
11139767.0,,-999.0,0.0,0.0,-999.0,1.0
11140119.0,,-999.0,0.0,0.0,-999.0,1.0
11140228.0,,-999.0,0.0,0.0,-999.0,0.0
11140804.0,,-999.0,0.0,0.0,-999.0,1.0
11141029.0,,-999.0,0.0,0.0,-999.0,2.0
11144281.0,,-999.0,-999.0,-999.0,-999.0,0.0
11145242.0,,-999.0,1.0,0.0,-999.0,2.0
11146379.0,,-999.0,0.0,1.0,-999.0,0.0
11147150.0,,-999.0,0.0,0.0,-999.0,1.0
11147416.0,,-999.0,0.0,1.0,-999.0,0.0
11147814.0,,-999.0,0.0,0.0,-1.0,4.0
11151826.0,,-999.0,0.0,0.0,-999.0,1.0
11151833.0,,-999.0,0.0,0.0,-999.0,2.0
11151954.0,,-999.0,0.0,0.0,-999.0,1.0
11152189.0,,-999.0,-999.0,-999.0,-999.0,1.0
11152254.0,,-999.0,0.0,0.0,-999.0,1.0
11152458.0,,-999.0,0.0,1.0,-999.0,2.0
11153364.0,,-999.0,0.0,0.0,-999.0,2.0
11175723.0,,-999.0,1.0,0.0,-999.0,0.0
11175767.0,,-999.0,0.0,0.0,-999.0,1.0
11175782.0,,-999.0,0.0,0.0,-999.0,1.0
11175934.0,,-999.0,0.0,0.0,-999.0,1.0
11176026.0,,-999.0,0.0,0.0,-999.0,0.0
11176090.0,,-999.0,0.0,1.0,-999.0,2.0
11176127.0,,-999.0,0.0,0.0,0.0,1.0
11178049.0,,-999.0,-999.0,-999.0,-999.0,0.0
11178343.0,,-999.0,0.0,0.0,-999.0,1.0
11178834.0,,-999.0,1.0,0.0,-999.0,1.0
11179498.0,,-999.0,0.0,0.0,-999.0,1.0
11179897.0,,-999.0,0.0,0.0,-999.0,0.0
11180103.0,,-999.0,0.0,0.0,-999.0,0.0
11180608.0,,-999.0,0.0,0.0,-999.0,1.0
11180680.0,,-999.0,1.0,0.0,-999.0,0.0
11180691.0,,-999.0,0.0,0.0,-999.0,0.0
11180972.0,,-999.0,0.0,0.0,-999.0,0.0
11181373.0,,-999.0,0.0,0.0,-999.0,0.0
11181454.0,,-999.0,0.0,1.0,-999.0,0.0
11181468.0,,-999.0,0.0,0.0,-999.0,0.0
11181476.0,,-999.0,-999.0,-999.0,-999.0,0.0
11181842.0,,-999.0,0.0,0.0,-999.0,0.0
11182164.0,,-999.0,0.0,0.0,-999.0,1.0
11182239.0,,-999.0,0.0,0.0,-999.0,1.0
11182240.0,,-999.0,0.0,1.0,-999.0,0.0
11182260.0,,-999.0,0.0,0.0,1.0,3.0
11182776.0,,-999.0,-999.0,-999.0,-999.0,1.0
11182787.0,,-999.0,-999.0,-999.0,-999.0,2.0
11182890.0,,-999.0,0.0,0.0,-999.0,1.0
11183050.0,,-999.0,0.0,0.0,-999.0,1.0
11183195.0,,-999.0,1.0,0.0,-999.0,0.0
11183795.0,,-999.0,0.0,0.0,-999.0,1.0
11186899.0,,-999.0,1.0,0.0,-999.0,1.0
11186920.0,,-999.0,1.0,0.0,-999.0,0.0
11187320.0,,-999.0,0.0,0.0,-999.0,0.0
11187837.0,,-999.0,0.0,0.0,1.0,3.0
11188159.0,,-999.0,1.0,0.0,-999.0,0.0
11188381.0,,-999.0,0.0,0.0,-999.0,1.0
11188601.0,,-999.0,-999.0,-999.0,-999.0,1.0
11189015.0,,-999.0,0.0,1.0,-999.0,0.0
11189488.0,,-999.0,0.0,0.0,-999.0,1.0
11190713.0,,-0.612,1.0,0.0,-999.0,10.0
11190759.0,,-999.0,0.0,0.0,-999.0,1.0
11191184.0,,-999.0,0.0,0.0,-999.0,1.0
11191304.0,,-999.0,0.0,1.0,-999.0,0.0
11192972.0,,-999.0,0.0,0.0,-999.0,0.0
11196519.0,,-999.0,0.0,0.0,-999.0,0.0
11196718.0,,-999.0,0.0,0.0,-999.0,1.0
11196884.0,,-999.0,0.0,0.0,-999.0,1.0
11197355.0,,-999.0,0.0,0.0,-999.0,0.0
11197533.0,,-999.0,0.0,0.0,-999.0,0.0
11198035.0,,-999.0,-999.0,-999.0,-999.0,1.0
11198068.0,,-999.0,1.0,0.0,-999.0,3.0
11198087.0,,-999.0,0.0,0.0,-999.0,1.0
11198379.0,,-999.0,0.0,0.0,-999.0,0.0
11200069.0,,-999.0,0.0,0.0,-999.0,1.0
11201321.0,,-999.0,0.0,0.0,-999.0,1.0
11205724.0,,-999.0,0.0,0.0,-999.0,2.0
11205828.0,,-999.0,0.0,0.0,-999.0,1.0
11205918.0,,-999.0,0.0,0.0,-999.0,1.0
11205962.0,,-999.0,0.0,0.0,-999.0,0.0
11228432.0,,-999.0,0.0,1.0,-999.0,0.0
11228848.0,,-999.0,0.0,0.0,-999.0,1.0
11228933.0,,-999.0,0.0,0.0,-999.0,1.0
11229200.0,,-999.0,0.0,1.0,-999.0,0.0
11230525.0,,-999.0,0.0,0.0,-999.0,1.0
11230667.0,,-999.0,0.0,0.0,-999.0,1.0
11230780.0,,-999.0,0.0,0.0,-999.0,0.0
11230884.0,,-999.0,0.0,0.0,-999.0,1.0
11230913.0,,-999.0,1.0,0.0,-999.0,1.0
11231113.0,,-999.0,0.0,0.0,-999.0,0.0
11231150.0,,-999.0,0.0,0.0,-999.0,2.0
11231362.0,,-999.0,0.0,0.0,-999.0,1.0
11231623.0,,-999.0,0.0,0.0,-999.0,2.0
11231698.0,,-999.0,0.0,0.0,-999.0,1.0
11231726.0,,-999.0,1.0,0.0,-999.0,1.0
11231836.0,,-999.0,0.0,0.0,-999.0,0.0
11232091.0,,-999.0,0.0,0.0,-999.0,0.0
11232834.0,,-999.0,0.0,0.0,-999.0,0.0
11233180.0,,-999.0,0.0,0.0,-999.0,0.0
11233494.0,,-999.0,0.0,0.0,-999.0,1.0
11233803.0,,-999.0,-999.0,-999.0,-999.0,2.0
11234174.0,,-999.0,0.0,0.0,-999.0,1.0
11235473.0,,-999.0,0.0,0.0,-999.0,1.0
11235607.0,,-999.0,0.0,0.0,-999.0,1.0
11236244.0,,-999.0,2.0,0.0,0.0,1.0
11236987.0,,-999.0,0.0,0.0,-999.0,0.0
11237082.0,,-999.0,0.0,0.0,-999.0,0.0
11237462.0,,-999.0,0.0,0.0,-999.0,0.0
11240798.0,,-999.0,0.0,0.0,-999.0,0.0
11241842.0,,-999.0,1.0,0.0,-999.0,1.0
11242474.0,,-999.0,1.0,0.0,-999.0,1.0
11242578.0,,-999.0,-999.0,-999.0,-999.0,0.0
11242724.0,,-999.0,-999.0,-999.0,-999.0,1.0
11243211.0,,-999.0,0.0,0.0,-999.0,0.0
11243466.0,,-999.0,0.0,1.0,-999.0,0.0
11244023.0,,-999.0,0.0,0.0,-999.0,0.0
11244184.0,,-999.0,0.0,1.0,-999.0,0.0
11245106.0,,-999.0,1.0,0.0,-999.0,1.0
11245257.0,,-999.0,0.0,0.0,-999.0,1.0
11245312.0,,-999.0,0.0,0.0,-999.0,0.0
11245482.0,,-999.0,0.0,0.0,-999.0,0.0
11245866.0,,-999.0,-999.0,-999.0,-999.0,1.0
11246059.0,,-999.0,0.0,0.0,-999.0,0.0
11246113.0,,-999.0,0.0,0.0,-999.0,2.0
11246426.0,,-999.0,0.0,0.0,-999.0,0.0
11247513.0,,-999.0,0.0,1.0,-999.0,0.0
11249684.0,,-999.0,0.0,0.0,-999.0,1.0
11250701.0,,-999.0,1.0,0.0,-999.0,0.0
11250894.0,,-999.0,0.0,0.0,-999.0,1.0
11253716.0,,-999.0,0.0,0.0,-999.0,1.0
11253855.0,,-999.0,0.0,0.0,-999.0,0.0
11254042.0,,-999.0,0.0,0.0,-999.0,1.0
11254309.0,,-999.0,0.0,0.0,-999.0,0.0
11255655.0,,-999.0,0.0,0.0,-999.0,0.0
11259843.0,,-999.0,0.0,0.0,-999.0,0.0
11260194.0,,-999.0,0.0,1.0,-999.0,0.0
11282352.0,,-999.0,0.0,0.0,-999.0,0.0
11284169.0,,-999.0,0.0,0.0,-999.0,1.0
11284302.0,,-999.0,0.0,1.0,-999.0,1.0
11284598.0,,-999.0,-999.0,-999.0,-999.0,0.0
11284834.0,,-999.0,0.0,0.0,-999.0,1.0
11284916.0,,-999.0,0.0,0.0,-999.0,0.0
11285180.0,,-999.0,0.0,0.0,-999.0,2.0
11285429.0,,-999.0,0.0,0.0,-999.0,1.0
11286549.0,,-999.0,0.0,0.0,-999.0,0.0
11286729.0,,-999.0,0.0,0.0,-999.0,0.0
11287138.0,,-999.0,0.0,0.0,-999.0,0.0
11287199.0,,-999.0,0.0,0.0,-999.0,1.0
11287318.0,,-999.0,0.0,0.0,-999.0,2.0
11287652.0,,-999.0,1.0,0.0,-999.0,1.0
11287828.0,,-999.0,0.0,0.0,-999.0,1.0
11287923.0,,-999.0,-999.0,-999.0,-999.0,0.0
11288051.0,,-999.0,0.0,0.0,0.0,0.0
11288112.0,,-999.0,0.0,1.0,-999.0,0.0
11288312.0,,-999.0,0.0,0.0,-999.0,0.0
11288534.0,,-999.0,0.0,0.0,-999.0,0.0
11288659.0,,-999.0,0.0,0.0,-999.0,1.0
11288734.0,,-999.0,-999.0,-999.0,-999.0,1.0
11289360.0,,-999.0,0.0,0.0,-999.0,1.0
11289771.0,,-999.0,0.0,0.0,-999.0,0.0
11289888.0,,-999.0,0.0,0.0,-999.0,1.0
11290106.0,,-999.0,0.0,0.0,-999.0,1.0
11290297.0,,-999.0,0.0,0.0,-999.0,0.0
11290367.0,,-999.0,-999.0,-999.0,-999.0,0.0
11290411.0,,-999.0,0.0,1.0,-999.0,0.0
11290545.0,,-999.0,0.0,0.0,-999.0,1.0
11294004.0,,-999.0,0.0,0.0,-999.0,0.0
11294153.0,,-999.0,0.0,0.0,-999.0,1.0
11294384.0,,-999.0,-999.0,-999.0,-999.0,2.0
11294938.0,,-999.0,0.0,1.0,-999.0,0.0
11295026.0,,-999.0,1.0,0.0,-999.0,3.0
11295125.0,,-999.0,0.0,0.0,-999.0,2.0
11295144.0,,-999.0,-999.0,-999.0,-999.0,0.0
11295159.0,,-999.0,0.0,0.0,-999.0,1.0
11295657.0,,-999.0,0.0,0.0,-999.0,0.0
11295903.0,,-999.0,0.0,0.0,-999.0,0.0
11295930.0,,-999.0,1.0,0.0,-999.0,0.0
11296117.0,,-999.0,1.0,0.0,-999.0,2.0
11296251.0,,-999.0,0.0,0.0,-999.0,0.0
11296608.0,,-999.0,0.0,1.0,-999.0,0.0
11296684.0,,-999.0,0.0,0.0,-999.0,1.0
11297421.0,,-999.0,0.0,0.0,-999.0,1.0
11297740.0,,-999.0,0.0,0.0,-999.0,0.0
11298762.0,,-999.0,-999.0,-999.0,-999.0,0.0
11298781.0,,-999.0,0.0,0.0,-999.0,2.0
11298815.0,,-999.0,0.0,0.0,-1.0,1.0
11299032.0,,-999.0,0.0,0.0,-999.0,1.0
11299447.0,,-999.0,0.0,1.0,-999.0,0.0
11299631.0,,-999.0,0.0,1.0,-999.0,0.0
11299859.0,,-999.0,0.0,0.0,-999.0,0.0
11303133.0,,-999.0,0.0,0.0,-999.0,1.0
11303416.0,,-999.0,1.0,0.0,-999.0,3.0
11303539.0,,-999.0,0.0,0.0,-999.0,0.0
11303811.0,,-999.0,1.0,0.0,-1.0,3.0
11303893.0,,-999.0,1.0,0.0,-999.0,0.0
11304728.0,,-999.0,0.0,1.0,-999.0,0.0
11304758.0,,-999.0,0.0,0.0,-999.0,2.0
11304813.0,,-999.0,0.0,0.0,-999.0,0.0
11304881.0,,-999.0,0.0,0.0,-999.0,1.0
11305210.0,,-999.0,0.0,0.0,-999.0,0.0
11305408.0,,-999.0,0.0,0.0,-999.0,1.0
11305467.0,,-999.0,-999.0,-999.0,-999.0,0.0
11305996.0,,-999.0,0.0,0.0,-1.0,1.0
11306840.0,,-999.0,0.0,0.0,-999.0,6.0
11308587.0,,-999.0,0.0,0.0,-999.0,6.0
11309346.0,,-999.0,-999.0,-999.0,-999.0,2.0
11312673.0,,-999.0,0.0,0.0,-999.0,0.0
11336663.0,,-999.0,1.0,0.0,-999.0,0.0
11336707.0,,-999.0,1.0,0.0,-999.0,3.0
11337581.0,,-999.0,0.0,0.0,-999.0,1.0
11337725.0,,-999.0,0.0,0.0,-999.0,0.0
11337734.0,,-999.0,0.0,1.0,-999.0,0.0
11337773.0,,-999.0,0.0,1.0,-999.0,0.0
11337831.0,,-999.0,0.0,0.0,-999.0,1.0
11338056.0,,-999.0,0.0,0.0,1.0,1.0
11338121.0,,-999.0,0.0,0.0,-999.0,1.0
11338131.0,,-999.0,0.0,0.0,-999.0,0.0
11338623.0,,-999.0,0.0,0.0,-999.0,1.0
11338847.0,,-999.0,0.0,0.0,-999.0,2.0
11338918.0,,-999.0,0.0,0.0,-1.0,1.0
11339859.0,,-999.0,1.0,0.0,-999.0,0.0
11340204.0,,-999.0,0.0,0.0,-999.0,1.0
11341546.0,,-999.0,0.0,0.0,-999.0,0.0
11341657.0,,-999.0,-999.0,-999.0,-999.0,0.0
11341708.0,,-999.0,0.0,0.0,-999.0,0.0
11342578.0,,-999.0,-999.0,-999.0,-999.0,1.0
11342883.0,,-999.0,1.0,0.0,-999.0,2.0
11342962.0,,-999.0,1.0,0.0,-999.0,1.0
11343315.0,,-999.0,0.0,0.0,-999.0,0.0
11347716.0,,-999.0,0.0,0.0,-999.0,0.0
11347828.0,,-999.0,0.0,0.0,-999.0,0.0
11348236.0,,-999.0,0.0,0.0,-999.0,1.0
11348435.0,,-999.0,0.0,0.0,-999.0,1.0
11348796.0,,-999.0,0.0,0.0,-999.0,1.0
11349011.0,,-999.0,0.0,0.0,-999.0,12.0
11349323.0,,-999.0,0.0,0.0,-999.0,2.0
11349569.0,,-999.0,0.0,0.0,-999.0,0.0
11349665.0,,-999.0,-999.0,-999.0,-999.0,1.0
11350118.0,,-999.0,0.0,0.0,1.0,1.0
11350608.0,,-999.0,0.0,0.0,-999.0,1.0
11351509.0,,-999.0,0.0,0.0,-999.0,1.0
11351772.0,,-999.0,0.0,1.0,-999.0,0.0
11351830.0,,-999.0,-999.0,-999.0,-999.0,1.0
11351921.0,,-999.0,-999.0,-999.0,-999.0,0.0
11353262.0,,-999.0,0.0,0.0,-999.0,1.0
11355861.0,,-999.0,0.0,0.0,-999.0,1.0
11356809.0,,-999.0,0.0,0.0,-999.0,1.0
11356952.0,,-999.0,-999.0,-999.0,-999.0,0.0
11357644.0,,-999.0,0.0,0.0,-999.0,1.0
11358442.0,,-999.0,1.0,0.0,-999.0,1.0
11359075.0,,-999.0,-999.0,-999.0,-999.0,0.0
11359417.0,,-999.0,0.0,0.0,-999.0,1.0
11359454.0,,-999.0,-999.0,-999.0,-999.0,0.0
11361156.0,,-999.0,0.0,0.0,-999.0,2.0
11361306.0,,-999.0,0.0,0.0,-999.0,1.0
11362917.0,,-999.0,0.0,0.0,-999.0,2.0
11363023.0,,-999.0,-999.0,-999.0,-999.0,0.0
11363582.0,,-999.0,1.0,0.0,-999.0,1.0
11389702.0,,-999.0,0.0,0.0,-999.0,2.0
11390061.0,,-999.0,0.0,0.0,-999.0,1.0
11390076.0,,-999.0,1.0,0.0,-999.0,1.0
11390258.0,,-999.0,0.0,0.0,-999.0,2.0
11390309.0,,-999.0,0.0,0.0,-999.0,0.0
11390860.0,,-999.0,0.0,0.0,-999.0,0.0
11390932.0,,-999.0,0.0,0.0,-999.0,1.0
11391018.0,,-999.0,0.0,0.0,0.0,1.0
11391259.0,,-999.0,0.0,0.0,-999.0,0.0
11391493.0,,-999.0,0.0,0.0,-999.0,1.0
11391636.0,,-999.0,0.0,0.0,-999.0,6.0
11392071.0,,-999.0,0.0,0.0,-999.0,1.0
11393472.0,,-999.0,0.0,0.0,-999.0,1.0
11393949.0,,-999.0,0.0,0.0,-999.0,0.0
11394058.0,,-999.0,0.0,0.0,-999.0,1.0
11395117.0,,-999.0,1.0,0.0,-999.0,3.0
11395188.0,,-999.0,0.0,0.0,-999.0,2.0
11401021.0,,-999.0,0.0,0.0,-999.0,0.0
11401296.0,,-999.0,0.0,0.0,-999.0,1.0
11401300.0,,-999.0,0.0,1.0,-999.0,1.0
11401548.0,,-999.0,0.0,0.0,-999.0,0.0
11401988.0,,-999.0,0.0,0.0,-999.0,2.0
11402268.0,,-999.0,1.0,0.0,-999.0,1.0
11402605.0,,-999.0,-999.0,-999.0,-999.0,0.0
11403751.0,,-999.0,0.0,0.0,-999.0,1.0
11403876.0,,-999.0,0.0,0.0,-999.0,1.0
11404661.0,,-999.0,-999.0,-999.0,-999.0,1.0
11404698.0,,-999.0,-999.0,-999.0,-999.0,3.0
11405536.0,,-999.0,0.0,0.0,-999.0,1.0
11405760.0,,-999.0,0.0,0.0,-999.0,1.0
11407569.0,,-999.0,-999.0,-999.0,-999.0,0.0
11408718.0,,-999.0,-999.0,-999.0,-999.0,0.0
11409020.0,,-999.0,0.0,0.0,-999.0,1.0
11410960.0,,-999.0,0.0,0.0,-999.0,0.0
11411041.0,,-999.0,-999.0,-999.0,-999.0,0.0
11411155.0,,-999.0,0.0,0.0,-999.0,1.0
11412044.0,,-999.0,0.0,0.0,-999.0,1.0
11412096.0,,-999.0,-999.0,-999.0,-999.0,2.0
11412987.0,,-999.0,0.0,0.0,-999.0,1.0
11413213.0,,-999.0,1.0,0.0,-999.0,3.0
11413620.0,,-999.0,0.0,0.0,-999.0,1.0
11413639.0,,-999.0,0.0,0.0,-999.0,1.0
11413928.0,,-999.0,0.0,0.0,-999.0,1.0
11416223.0,,-999.0,0.0,0.0,-999.0,1.0
11416320.0,,-999.0,1.0,0.0,-999.0,1.0
11441506.0,,-999.0,0.0,0.0,-999.0,1.0
11441635.0,,-999.0,-999.0,-999.0,-999.0,1.0
11441711.0,,-999.0,0.0,0.0,-999.0,0.0
11441882.0,,-999.0,0.0,0.0,-999.0,1.0
11442084.0,,-999.0,0.0,0.0,-999.0,0.0
11442403.0,,-999.0,1.0,0.0,-999.0,0.0
11442416.0,,-999.0,1.0,0.0,-999.0,0.0
11442465.0,,-999.0,-999.0,-999.0,-1.0,3.0
11442567.0,,-999.0,-999.0,-999.0,-999.0,0.0
11442659.0,,-999.0,0.0,0.0,-999.0,0.0
11443138.0,,-999.0,0.0,1.0,-999.0,0.0
11443347.0,,-999.0,0.0,0.0,-999.0,1.0
11443531.0,,-999.0,-999.0,-999.0,-999.0,0.0
11444772.0,,-999.0,0.0,0.0,1.0,1.0
11444780.0,,-999.0,1.0,0.0,-999.0,3.0
11445205.0,,-999.0,0.0,0.0,-999.0,1.0
11446068.0,,-999.0,1.0,0.0,-999.0,0.0
11446143.0,,-999.0,-999.0,-999.0,-999.0,2.0
11447309.0,,-999.0,0.0,0.0,-999.0,0.0
11447360.0,,-999.0,1.0,0.0,-999.0,0.0
11450013.0,,-999.0,0.0,0.0,-999.0,0.0
11450047.0,,-999.0,0.0,0.0,-999.0,1.0
11450258.0,,-999.0,0.0,0.0,-999.0,1.0
11450489.0,,-999.0,0.0,0.0,-999.0,1.0
11450763.0,,-999.0,1.0,0.0,-999.0,1.0
11453788.0,,-999.0,1.0,0.0,-999.0,1.0
11454497.0,,-999.0,0.0,0.0,-999.0,1.0
11455210.0,,-999.0,0.0,0.0,-999.0,0.0
11455795.0,,-999.0,-999.0,-999.0,-1.0,3.0
11455976.0,,-999.0,0.0,0.0,-999.0,0.0
11456957.0,,-999.0,-999.0,-999.0,-999.0,1.0
11459571.0,,-999.0,0.0,0.0,-999.0,1.0
11460350.0,,-999.0,-999.0,-999.0,-999.0,1.0
11460366.0,,-999.0,0.0,0.0,-999.0,1.0
11460697.0,,-999.0,0.0,0.0,-999.0,1.0
11461415.0,,-999.0,0.0,0.0,-999.0,0.0
11462113.0,,-999.0,0.0,0.0,-999.0,1.0
11462672.0,,-999.0,-999.0,-999.0,-999.0,1.0
11462967.0,,-999.0,0.0,0.0,-999.0,0.0
11463393.0,,-999.0,-999.0,-999.0,-999.0,1.0
11463757.0,,-999.0,0.0,0.0,-999.0,1.0
11465879.0,,-999.0,0.0,1.0,-999.0,0.0
11466154.0,,-999.0,0.0,0.0,-999.0,0.0
11466596.0,,-999.0,0.0,0.0,-999.0,1.0
11467284.0,,-999.0,1.0,0.0,-999.0,0.0
11467405.0,,-999.0,0.0,0.0,-999.0,1.0
11468677.0,,-999.0,-999.0,-999.0,-999.0,1.0
11468834.0,,-999.0,-999.0,-999.0,-999.0,1.0
11493431.0,,-999.0,-999.0,-999.0,0.0,1.0
11493572.0,,-999.0,0.0,0.0,-999.0,0.0
11494056.0,,-999.0,0.0,0.0,-999.0,0.0
11494254.0,,-999.0,0.0,0.0,-999.0,0.0
11494583.0,,-999.0,1.0,0.0,-999.0,3.0
11494950.0,,-999.0,0.0,0.0,-999.0,1.0
11494951.0,,-999.0,0.0,0.0,-999.0,1.0
11495006.0,,-999.0,0.0,0.0,-999.0,1.0
11495018.0,,-999.0,0.0,0.0,-999.0,0.0
11495358.0,,-999.0,0.0,0.0,-999.0,0.0
11495591.0,,-999.0,0.0,0.0,-999.0,0.0
11497131.0,,-999.0,1.0,0.0,-999.0,0.0
11497623.0,,-999.0,1.0,0.0,-999.0,1.0
11497958.0,,-999.0,-999.0,-999.0,0.0,0.0
11498085.0,,-999.0,0.0,0.0,-999.0,1.0
11498218.0,,-999.0,0.0,0.0,-999.0,0.0
11498521.0,,-999.0,-999.0,-999.0,-999.0,2.0
11498878.0,,-999.0,0.0,0.0,-999.0,0.0
11499232.0,,-999.0,-999.0,-999.0,-999.0,0.0
11499324.0,,-999.0,0.0,0.0,-999.0,1.0
11499478.0,,-999.0,0.0,0.0,-999.0,1.0
11499947.0,,-999.0,-999.0,-999.0,-999.0,0.0
11501635.0,,-999.0,-999.0,-999.0,-999.0,0.0
11501958.0,,-999.0,-999.0,-999.0,-999.0,0.0
11501966.0,,-999.0,0.0,0.0,-999.0,2.0
11502055.0,,-999.0,0.0,0.0,-999.0,1.0
11502412.0,,-999.0,0.0,0.0,-999.0,1.0
11502741.0,,-999.0,1.0,0.0,-999.0,0.0
11506548.0,,-999.0,0.0,0.0,-999.0,1.0
11506699.0,,-999.0,0.0,0.0,-999.0,2.0
11506859.0,,-999.0,-999.0,-999.0,-999.0,1.0
11507906.0,,-999.0,0.0,0.0,-999.0,1.0
11508041.0,,-999.0,0.0,0.0,-999.0,0.0
11508648.0,,-999.0,0.0,0.0,-999.0,1.0
11509311.0,,-999.0,0.0,0.0,-999.0,1.0
11512686.0,,-999.0,0.0,0.0,-999.0,2.0
11513524.0,,-999.0,0.0,0.0,-999.0,1.0
11513987.0,,-999.0,0.0,0.0,-999.0,0.0
11514131.0,,-999.0,0.0,0.0,-999.0,1.0
11514642.0,,-999.0,0.0,0.0,-999.0,0.0
11514879.0,,-999.0,0.0,1.0,-999.0,0.0
11515093.0,,-999.0,0.0,1.0,-999.0,0.0
11515109.0,,-999.0,0.0,0.0,-999.0,0.0
11515925.0,,-999.0,0.0,0.0,-999.0,1.0
11515931.0,,-999.0,0.0,0.0,-999.0,1.0
11518870.0,,-999.0,0.0,0.0,-999.0,0.0
11518996.0,,-999.0,0.0,0.0,-999.0,1.0
11519187.0,,-999.0,-999.0,-999.0,1.0,0.0
11519666.0,,-999.0,0.0,0.0,-999.0,0.0
11520221.0,,-999.0,0.0,0.0,-999.0,0.0
11521146.0,,-999.0,0.0,0.0,-999.0,0.0
11546023.0,,-999.0,0.0,0.0,-999.0,0.0
11546211.0,,-999.0,-999.0,-999.0,-1.0,3.0
11546374.0,,-999.0,0.0,0.0,-999.0,1.0
11546397.0,,-999.0,0.0,0.0,-999.0,0.0
11546620.0,,-999.0,0.0,0.0,-999.0,1.0
11546788.0,,-999.0,0.0,0.0,-999.0,1.0
11547198.0,,-999.0,1.0,0.0,-999.0,1.0
11547274.0,,-999.0,0.0,0.0,-999.0,1.0
11547869.0,,-999.0,0.0,0.0,1.0,3.0
11548140.0,,-999.0,0.0,0.0,-1.0,3.0
11549259.0,,-999.0,1.0,0.0,-999.0,1.0
11549997.0,,-999.0,0.0,0.0,-999.0,1.0
11550055.0,,-999.0,-999.0,-999.0,-999.0,2.0
11550076.0,,-999.0,0.0,0.0,-999.0,0.0
11550783.0,,-999.0,0.0,0.0,-999.0,1.0
